pid,modal,diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_JointAverage,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_Imc1,original_glcm_Imc2,original_glcm_Idm,original_glcm_Idmn,original_glcm_Id,original_glcm_Idn,original_glcm_InverseVariance,original_glcm_MaximumProbability,original_glcm_SumEntropy,original_glcm_SumSquares,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,pCR_label
225,t2,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},69b449884d98253b7393c21e80c91eb8e0636299,3D,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 108)",24.59679201,-145,2174,6425f44cb1aec0b936bff3ceaabc35c80841d8f3,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 108)","(142, 231, 74, 14, 16, 6)",208,2,"(148.47596153846155, 237.96153846153845, 76.6298076923077)","(53.4909026594116, 12.297137494270629, 24.294313284067016)",0.353765123,0.240294503,3.384814362,14.08610815,11.16147298,6.973892766,8.328538967,12.7570326,74.24780065,4.983173787,0.546802051,156.2342999,2.104227984,80.4525767,60,101,1430252,0.529913395,24,2.639982888,130,13.44230769,81.31730769,81.5,45,85,10.3055983,82.92292529,0.132838719,553208.9362,0.788507766,263.7070081,1.276987962,1.112250736,0.56586222,0.339096509,0.278625316,0.119528492,0.402531697,0.119528492,0.516648877,0.103606262,0.697316834,0.919052492,-0.184670177,0.372957823,0.940235754,0.976094302,0.940235754,0.960157169,0.119528492,0.827985018,0.799524,0.099538452,77.60793732,0.709908079,0.145045961,1.530085276,5.688442016,6.859824467,5.395596403,0.867478681,2.347675382,38.39129122,0.335776784,0.522559172,1.314548607,0.527568506,0.921191978,0.429162637,2.6,0.52,0.24,2.8,3495.6,3647.4,3457.65,0.55,1,0.2,0.025663206,0.102496539,0.006454873,2.321928095,0.024038462,1765.04,4.558293492,12.28846154,0.059079142,26.87712648,164.0096154,0.105746117,1.360576923,206.7980769,228.4471154,201.3858173,0.909855769,0.011148006,0.021902341,0.008459423,0
226,t2,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},b7d9baa91e490368fde13d8befd260595e3575cb,3D,"(0.5468999743461609, 0.5468999743461609, 1.5)","(512, 512, 96)",32.4399668,-118,2617,81ac0e28eba5a8756813967b343038b3eee1e9f0,"(0.5468999743461609, 0.5468999743461609, 1.5)","(512, 512, 96)","(140, 240, 64, 21, 20, 10)",1325,1,"(151.03773584905662, 249.1177358490566, 68.68679245283019)","(62.29247041130965, 17.190515312203814, 60.90618812992888)",0.613199442,0.510345384,7.556483848,14.80660762,16.16140617,16.8411258,12.2290552,17.31400865,584.9827011,9.079403528,0.615403496,549.649935,0.939600323,594.4604191,61,165.6,16113781,1.184400765,53,3.465398729,230,32.95871841,102.2830189,91,38,192,22.87228292,110.2784845,1.072096881,7229437.741,0.477510288,1699.528202,2.453167988,1.485156002,3.288187039,0.827136031,1.157343704,0.168354363,0.745613006,0.168354363,0.643311072,0.13792382,0.354043481,1.86852224,-0.426346775,0.789894527,0.915822819,0.983164564,0.915822819,0.957911409,0.168354363,0.490483999,1.700167877,0.331424517,214.8591723,0.449416404,0.388133002,2.735412569,13.51007101,30.43594831,9.596018688,0.644057914,3.7403888,110.6554551,0.219373552,0.360464441,4.367749209,0.420003344,1.208636253,0.269584022,2.2,0.44,0.64,3.2,153769.8,316073.8,113890.6889,0.672222222,1,0.2,0.200151743,0.200664236,0.200094481,2.321928095,0.003773585,83544.8,5.542887629,66.23471698,0.049988466,37.79891833,632.7011321,0.333684016,2.497358491,348.5426415,789.4981132,245.3444444,0.672620545,0.006929847,0.017757281,0.004780375,1
227,t2,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},7e56a3843f5add3270a391fa32f9c5777b634b0b,3D,"(0.625, 0.625, 1.5)","(512, 512, 108)",19.23388199,-132,1583,c6cb964609fa08350f1daa9d96e675e469a6b799,"(0.625, 0.625, 1.5)","(512, 512, 108)","(145, 289, 48, 10, 7, 5)",115,1,"(149.77391304347827, 292.3652173913043, 50.095652173913045)","(74.6843036154042, -0.7402542777683152, -20.669319285517147)",0.665040495,0.563824926,3.791913946,6.725339327,7.730823048,7.603453163,6.525191568,8.125,62.5,4.472622996,0.73332549,103.8581753,1.661730805,67.3828125,40.4,100.8,662935,0.482628274,31,5.032498842,170,20.26102079,70.89565217,68,19,151,12.95713078,75.92530654,1.158589376,388438.4766,0.813081285,738.4586767,1.129531126,1.055695725,0.241577209,0.156702438,0.131507384,0.075112099,0.171887324,0.075112099,0.376328882,0.068697216,0.827993042,0.55221725,-0.10642839,0.205512123,0.962443951,0.98497758,0.962443951,0.974962634,0.075112099,0.906748225,0.477105151,0.051654871,36.85558853,0.685356028,0.157321986,1.588226841,6.775012899,7.808167313,6.516724295,0.85294329,2.403391102,16.6311291,0.296743701,0.467558528,1.473815889,0.489969156,1.018858638,0.357746786,2.6,0.52,0.24,2.8,2098.2,2149.8,2085.3,0.55,1.4,0.28,0.452488359,1.209895767,0.263136507,2.321928095,0.043478261,1569.2,4.460663605,6.513043478,0.056635161,41.90593573,93.50434783,0.093459357,1.313043478,262.2347826,268.7043478,260.6173913,0.92173913,0.0313083,0.081978368,0.018640783,0
228,t2,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},ca4300a7ed4a53fe479449d1b4eb981d35545000,3D,"(0.48829999566078186, 0.48829999566078186, 1.5)","(512, 512, 96)",21.57192798,-71,1812,3ba0cc06005959ce5654147e8f9486b965c24646,"(0.48829999566078186, 0.48829999566078186, 1.5)","(512, 512, 96)","(382, 253, 55, 34, 38, 15)",4554,1,"(400.52371541501975, 268.82542819499344, 61.368028107158544)","(-65.66372593571782, 8.048538841572196, 54.23104301523)",0.54432628,0.457603575,11.59276801,25.33364823,23.98245734,25.36906869,20.37445995,27.82540313,1608.435622,13.7897705,0.478083454,1388.618243,0.863334674,1628.762367,109,175,94622558,0.381506919,35,3.038921501,234,20.56491998,141.8225736,142,57,177,14.66764467,144.1454138,0.165253717,33842262.08,0.885015687,664.2579358,3.981350101,1.989774853,0.412650279,-0.021168929,0.147895434,0.059354535,0.425858384,0.059354535,0.323179154,0.05570508,0.844741767,0.61029223,-0.229264737,0.373250335,0.970322732,0.994064546,0.970322732,0.985161366,0.059354535,0.918394775,0.550937695,0.051812492,833.5483645,0.70544482,0.162527602,3.777614039,34.61390994,138.5568558,8.862753195,0.346746406,3.714546122,179.6618479,0.144898682,0.256004865,13.81547211,0.320128556,1.051703042,0.158604123,17.08333333,0.711805556,0.456597222,2.125,763316,3053878.125,190929.9132,0.857638889,2.25,0.09375,0.24392884,0.348156386,0.232348001,3.819773835,0.005270092,727310.9375,4.213398839,447.5107598,0.098267624,38.27612957,4030.36144,0.059748783,3.959376372,452.1493193,1818.413922,114.532322,0.279674767,0.006321251,0.017856409,0.003753,1
229,t2,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},b7a6311130d8c87838be95502b840bb09f82419c,3D,"(0.625, 0.625, 1.5)","(512, 512, 108)",22.43797108,-113,1880,530a6250276f51ebd9d024eaae85bc70d6bd94dc,"(0.625, 0.625, 1.5)","(512, 512, 108)","(367, 233, 49, 25, 28, 7)",1111,1,"(380.4077407740774, 248.58415841584159, 51.59585958595859)","(-78.91484164590776, -8.61209302845569, 9.941190807160552)",0.973367147,0.455007627,6.525317067,14.34111581,15.85136035,19.875,18.64554236,20.35082922,630.0048828,13.95917097,0.485471548,732.0649588,1.161998865,650.9765625,44,141,9546779,0.913283783,49,3.568515309,219,30.60841062,84.34473447,73,12,207,21.05926481,92.69822218,0.971287558,5593815.82,0.589257576,1478.926163,1.990051251,1.350880254,1.644172941,0.642901203,0.830522702,0.172768866,0.657273183,0.172768866,0.654379207,0.141061714,0.413784913,1.652795982,-0.342210598,0.69417238,0.913615567,0.982723113,0.913615567,0.956807783,0.172768866,0.584017955,1.480027116,0.250822892,299.1656218,0.591094955,0.236469939,1.914635662,10.11145416,17.99362334,8.174972519,0.787980717,3.090222941,154.0481948,0.283431668,0.451429758,3.30716591,0.501238299,0.936170009,0.405494876,2.333333333,0.388888889,0.555555556,3.333333333,107641.8333,154262.8333,96001.58333,0.601851852,1,0.166666667,0.171409306,0.687875586,0.044578973,2.584962501,0.00540054,73355.13889,5.31671865,56.55535554,0.05090491,31.27205646,654.6651665,0.222783214,1.891089109,264.2259226,498.4077408,206.0815082,0.786228623,0.00955475,0.019175769,0.007381639,1
230,t2,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},7e6ad73e6faf9f436f2729f275cfaa2629fd9cda,3D,"(0.625, 0.625, 1.4999980926513672)","(512, 512, 108)",28.2954264,-186,2169,9cc066daa42db3746395fe84a263978a30549860,"(0.625, 0.625, 1.5)","(512, 512, 108)","(77, 190, 18, 100, 107, 23)",28364,2,"(124.70258073614441, 236.29121421520236, 26.86623889437315)","(89.49489277721443, 4.226987697529779, 4.644557926520662)",0.71725408,0.270077576,15.9386705,59.01515673,65.25190582,62.57195839,65.86563026,76.02999833,16479.25151,42.32886195,0.319107007,9813.850526,0.595527687,16619.51012,18,106,147741761,0.616544866,49,5.84517165,323,27.54147458,63.32996051,63,-13,336,20.40580756,72.17185988,0.805014006,86567328.01,0.761402041,1198.09346,4.662924815,2.139182821,1.618133287,0.668223205,0.432960305,0.085704198,0.669789676,0.085589431,0.419134834,0.078080259,0.685627742,0.983928372,-0.387799457,0.609700712,0.957216762,0.996704598,0.957224413,0.985737827,0.085489009,0.820724472,0.897893683,0.129666126,4712.930069,0.623930728,0.218103213,5.26442644,46.78533538,199.669581,11.36359615,0.22029564,4.010826735,1287.928914,0.160215022,0.261216819,23.85599734,0.362716711,2.07531412,0.077640338,29.78688525,0.488309594,0.732598764,8.049180328,9909016.197,40177615.75,2462237.169,0.241976321,7.491803279,0.122816447,0.315649836,2.101961317,0.085859145,4.459872183,0.002150613,9692806.442,4.511730473,2952.440488,0.104091119,39.23207504,21596.40749,0.131154694,4.702615992,447.6099986,1983.419088,106.6566348,0.23222374,0.005489,0.030551907,0.001267334,1
231,t2,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},c6a67d8823e4a2b75dbdac982e7d08647fa51ba4,3D,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 104)",19.53065667,-87,2062,b926cd86610b83a59add65f29e8bbe2dda4cf3bb,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 104)","(140, 273, 42, 6, 7, 3)",57,1,"(142.56140350877192, 275.9122807017544, 42.73684210526316)","(57.3533239155485, 5.916742439855597, -15.810538844058385)",0.626891314,0.57715795,2.593566335,4.493685542,5.166867578,5.166867578,3.406425843,5.191760914,19.93586486,2.817052435,0.765602744,46.44126389,2.329533442,22.04710035,129.6,190,1504091,0.297472249,41,2.001947023,205,19.9242844,160.6842105,160,115,90,15.47637051,162.4424864,-0.012509712,581769.2141,0.900277008,568.145891,1.115934567,1.05423107,0.154487813,0.115020852,0.111311142,0.093517283,0.091477988,0.093517283,0.437168586,0.083599631,0.813986157,0.577647676,-0.093728147,0.173548381,0.953241359,0.981296543,0.953241359,0.968827572,0.093517283,0.899010289,0.484130393,0.051207106,25.75549385,0.831291885,0.084354057,1.281000302,5.132598403,5.497469673,5.041380586,0.929749925,1.982001658,11.47292796,0.354847753,0.539811066,1.043418216,0.546019511,0.806052071,0.481011371,1,0.5,0.25,2.5,1462.5,1476,1459.125,0.625,1,0.5,0.055727023,0.22239369,0.014060357,1,0.035087719,650.25,3.966612884,4.298245614,0.075407818,27.29701447,51.31578947,0.049861496,1.157894737,195.3859649,196.8070175,195.0307018,0.960526316,0.014073143,0.031617003,0.009687178,0
232,t2,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},f147a0257f2dab80be9bf3b176fd029597e1f549,3D,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 92)",18.30742455,-108,1618,fa7753ca4605d473d3cec3c76313d57880588b02,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 92)","(394, 276, 47, 5, 8, 2)",55,1,"(395.94545454545454, 279.6909090909091, 47.50909090909091)","(-61.635100223801345, 15.820968313650667, -2.2363636363636346)",0.79451376,0.578619423,2.273194501,3.928652254,3.622950892,4.275861272,4.338644957,4.760947763,19.2750965,3.121368275,0.846046915,41.09169463,2.131854159,21.27351788,101.8,151.6,926403,0.376019851,24.5,2.48640611,157,14.31471074,128.5636364,129,88,69,10.10816658,129.7832459,-0.385780611,358324.5597,0.865123967,315.082314,3.757393154,1.936982599,0.169862621,-0.124047173,0.125974874,0.107109284,0.155179036,0.107109284,0.46123444,0.092186475,0.791271446,0.627792359,-0.067760497,0.179387224,0.946445358,0.978578143,0.946445358,0.964296905,0.107109284,0.883427957,0.520683075,0.058271039,25.53758589,0.789271978,0.105364011,3.638513344,5.535130081,21.52999842,1.536412996,0.340371664,1.722018285,15.14192719,0.432214394,0.58041958,0.820808066,0.542420539,1.850730446,0.215343062,1,0.5,0.25,2.5,1308.5,5210,333.125,0.625,1,0.5,0.031442234,0.032018935,0.031298058,1,0.036363636,552.25,3.592202841,5.072727273,0.092231405,17.7553719,47.58181818,0.067438017,3.781818182,159.5818182,635.6,40.57727273,0.304545455,0.01456483,0.039319927,0.008376056,1
233,t2,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},edb03a701962caa46eb11e5f3c289a65ae991384,3D,"(0.5663999915122986, 0.5663999915122986, 1.5000033378601074)","(512, 512, 92)",27.15956667,-89,1891,252269e3551e63811afae7394b7d6380b920f6a0,"(0.5663999915122986, 0.5663999915122986, 1.5)","(512, 512, 92)","(334, 241, 76, 21, 17, 6)",526,1,"(345.90494296577947, 248.62737642585552, 78.6787072243346)","(-48.32755444054368, 25.90845891028755, 11.574060592361278)",0.637671874,0.403932655,4.979324171,12.32711469,12.65671167,10.07631546,14.50691805,14.58426143,241.8102844,7.860654332,0.554106914,338.7456556,1.400873649,253.1188251,85,147,7617620,0.849477171,41,1.942472287,172,20.31558935,118,119,71,101,16.41432809,120.3418768,-0.063664412,3665709.172,0.600652026,558.1673004,3.152197021,1.738317209,0.999591323,-0.554750123,0.646757555,0.125509213,0.67365373,0.125509213,0.536260514,0.108411456,0.50545516,1.336688244,-0.386113923,0.675964491,0.937245394,0.974898157,0.937245394,0.958163596,0.125509213,0.675562603,1.211179031,0.193066692,123.3707394,0.549776992,0.225111504,2.965256234,9.401827066,31.83972875,3.792351644,0.508685942,3.030884898,59.79134871,0.255734391,0.424685581,2.809221694,0.439611412,1.168718336,0.257334681,2.5,0.625,0.1875,1.75,41403,150273.75,14185.3125,0.8125,1.5,0.375,0.500013948,0.500019114,0.500012656,1.5,0.007604563,24110.75,5.217125722,26.0608365,0.049545317,33.41269933,315.9429658,0.199673987,3.173003802,288.0760456,980.1806084,115.0499049,0.456749049,0.011269657,0.024471937,0.007969087,1
234,t2,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},394f8f4199fc44e7ac3fea3bf67fe841b26f156c,3D,"(0.5468999743461609, 0.5468999743461609, 1.5)","(512, 512, 112)",18.20427748,-108,1415,73531cfd07f1e4cb796a1d019ff5183375578d1d,"(0.5468999743461609, 0.5468999743461609, 1.5)","(512, 512, 112)","(330, 259, 45, 22, 20, 10)",2222,1,"(340.87848784878486, 268.52835283528356, 49.61836183618362)","(-48.40643198719761, 8.293843521018147, -3.7596596993378597)",0.827412941,0.597318127,8.526595547,14.27479789,16.59963341,16.59963341,13.58471354,16.94735121,986.9351518,11.8111525,0.763785715,627.6318936,0.635940358,996.8989066,63,180,40394290,0.993876381,59.75,2.885219589,288,35.31315436,127.3978398,130,18,270,25.04556379,134.8304432,-0.189896974,18122872.88,0.584010561,1949.038843,3.439008458,1.816464986,1.765835621,-0.381785457,0.71168929,0.154185037,0.642470966,0.153836874,0.615418025,0.12959854,0.486471198,1.580411471,-0.340777132,0.683294559,0.92311638,0.984597565,0.92313959,0.96155819,0.153532231,0.673014613,1.424934012,0.216468582,293.2444598,0.454739644,0.347908982,3.162103742,22.43745334,81.77083172,7.897015942,0.53163222,3.926858985,116.0051254,0.172325065,0.289690508,8.367247583,0.364877699,1.059985249,0.231563467,3.888888889,0.432098765,0.839506173,4,315043.1111,1178182.111,99580.9537,0.62037037,1,0.111111111,0.158486993,1.049150072,0.059524411,3.169925001,0.004050405,254088.9877,4.962025381,171.9324932,0.07737736,39.19767386,1297.671467,0.231463493,3.425292529,418.2025203,1507.072457,151.5180893,0.429180418,0.005496817,0.018444836,0.003117009,1
235,t2,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},2226b19b48ac004ade8e2c0f4e3b79b658bd5722,3D,"(0.5859000086784363, 0.5859000086784363, 1.4999964237213135)","(512, 512, 112)",25.49888062,-165,2005,ce348e60f5bfb7fb2b39c2b8a832ba0966cd0546,"(0.5859000086784363, 0.5859000086784363, 1.5)","(512, 512, 112)","(135, 289, 46, 10, 16, 8)",326,1,"(138.93558282208588, 294.7147239263804, 49.8680981595092)","(73.47264081879628, -64.26135674265265, 34.42854723316029)",0.485115399,0.282881831,3.769523092,13.32543373,12.6814816,13.3539206,10.2490643,13.73410208,160.5897402,6.464373104,0.598609867,238.6815138,1.486281213,167.8629428,30,89,1219040,0.33277956,28.75,4.203477896,155,19.2131055,55.79754601,51,1,154,12.58213391,61.15052333,0.920838984,627704.4228,0.884828183,626.0203621,1.111474405,1.047711876,0.25229193,0.156206831,0.118214815,0.063322447,0.30253624,0.063322447,0.334798404,0.058849947,0.850381422,0.50923747,-0.154418795,0.249711775,0.968338776,0.987335511,0.968338776,0.978892518,0.063322447,0.9206269,0.445915023,0.045384315,106.3763858,0.781650614,0.109174693,1.375196774,10.05702917,10.78275644,9.875597356,0.906200806,2.634141037,37.07829316,0.25799439,0.414818311,2.685669733,0.453533163,0.764857743,0.375702019,1.666666667,0.555555556,0.222222222,3,31311.33333,31609.33333,31236.83333,0.5,1,0.333333333,0.038193999,0.152765318,0.00955117,1.584962501,0.009202454,19502.88889,4.648010799,15.44785276,0.047386051,37.95389364,288.4539877,0.057585908,1.18404908,300.8711656,307.6625767,299.1733129,0.95398773,0.010406628,0.020244491,0.007947162,1
